case_id,activity,chamber,time,resource,chunk
22G00116,assegnazione,senato,2021-08-04,Commissioni riunite 7ª (Istruzione pubblica,"Assegnato alle Commissioni riunite 7ª (Istruzione pubblica, beni culturali) e 11ª (Lavoro pubblico e privato, previdenza sociale), in sede referente, il 4 agosto 2021, con i pareri delle Commissioni 1ª (Affari costituzionali), 5ª (Bilancio), 6ª (Finanze e Tesoro) e per le questioni regionali."
22G00116,esame_commissione,senato,2021-09-14,Commissioni riunite 7ª (Istruzione pubblica,"Esaminato dalle Commissioni riunite 7ª (Istruzione pubblica, beni culturali) e 11ª (Lavoro pubblico e privato, previdenza sociale), in sede referente, il 14 settembre 2021; il 13 e il 27 ottobre 2021; il 9 e il 16 novembre 2021; 1'11 gennaio 2022; il 5 e il 27 aprile 2022; il 4 maggio 2022."
22G00116,esame_aula,senato,2022-05-18,,Esaminato in aula e approvato il 18 maggio 2022.
22G00116,approvazione,senato,2022-05-18,,Esaminato in aula e approvato il 18 maggio 2022.
22G00108,assegnazione,camera,2018-06-26,7 Commissione (Cultura,"Assegnato alla 7 Commissione (Cultura, scienza e istruzione), in sede referente, il 26 giugno 2018, con i pareri delle Commissioni 1 (Affari Costituzionali, della Presidenza del Consiglio e Interni), 2 (Giustizia), 5 (Bilancio, tesoro e programmazione), 6 (Finanze), 9 (Trasporti, poste e telecomunicazioni), 10 (Attività produttive, commercio e turismo), 11 (Lavoro pubblico e privato), XIV (Politiche dell'Unione europea) e per le Questioni regionali."
22G00108,esame_commissione,camera,2020-02-27,7 commissione (cultura,"Esaminato dalla 7 commissione (cultura, scienza e istruzione), in sede referente, il 27 febbraio 2020; il 4 marzo 2020; il 6 ottobre 2020; il 18 novembre 2020; il 9 e il 24 marzo 2021; il 17, il 22, il 23 e il 24 giugno 2021."
22G00108,esame_aula,camera,2021-06-28,,"Esaminato in aula il 28 giugno 2021 e approvato, in un testo unificato della commissione, con gli atti C. 2387 (deputato Niccolò Invidia), C. 2692 (deputati Carmela Bucalo e Paola Frassinetti), C. 2868 (deputato Gabriele Toccafondi), C. 2946 (deputati Angela Colmellere e altri) e C. 3014 (deputati Serse Soverini e altri), il 20 luglio 2021."
22G00108,approvazione,camera,2021-07-20,,"Esaminato in aula il 28 giugno 2021 e approvato, in un testo unificato della commissione, con gli atti C. 2387 (deputato Niccolò Invidia), C. 2692 (deputati Carmela Bucalo e Paola Frassinetti), C. 2868 (deputato Gabriele Toccafondi), C. 2946 (deputati Angela Colmellere e altri) e C. 3014 (deputati Serse Soverini e altri), il 20 luglio 2021."
22G00108,assegnazione,camera,2022-05-30,7 commissione (cultura,"Camera dei deputati (atto numero 544-2387-2692-2868-2946-3014-B): Assegnato alla 7 commissione (cultura, scienza e istruzione), in sede referente, il 30 maggio 2022, con i pareri delle commissioni 1 (affari costituzionali, della presidenza del consiglio e interni), 5 (bilancio, tesoro e programmazione), 6 (finanze), 11 (lavoro pubblico e privato), 12 (affari sociali) e per le questioni regionali."
22G00108,esame_commissione,camera,2022-06-29,7 commissione (cultura,"Esaminato dalla 7 commissione (cultura, scienza e istruzione), in sede referente, il 15 e il 29 giugno 2022."
22G00108,esame_aula,camera,2022-07-12,,Esaminato in aula il 4 e l'11 luglio 2022 e approvato definitivamente il 12 luglio 2022.
22G00108,approvazione,camera,2022-07-12,,Esaminato in aula il 4 e l'11 luglio 2022 e approvato definitivamente il 12 luglio 2022.
22G00108,assegnazione,senato,2021-07-28,7 commissione (istruzione pubblica,"Senato della Repubblica (atto numero 2333): Assegnato alla 7 commissione (istruzione pubblica, beni culturali), in sede redigente, il 28 luglio 2021, con i pareri delle commissioni 1ª (affari costituzionali), 2ª (giustizia), 5ª (bilancio), 6ª (finanze e tesoro), 8ª (lavori pubblici, comunicazioni), 10ª (industria, commercio, turismo), 11ª (lavoro pubblico e privato, previdenza sociale), 13ª (territorio, ambiente, beni ambientali), 14ª (politiche dell'unione europea) e per le questioni regionali."
22G00108,esame_commissione,senato,2021-10-12,7 commissione (istruzione pubblica,"Esaminato dalla 7 commissione (istruzione pubblica, beni culturali), in sede referente, il 12 ottobre 2021; l'11 e il 13 gennaio 2022; l'8 e il 15 febbraio 2022; il 9 marzo 2022; il 3, il 10, il 17 e il 19 maggio 2022."
22G00108,esame_aula,senato,2022-05-25,,"Esaminato in aula e approvato, con modificazioni, il 25 maggio 2022."
22G00108,approvazione,senato,2022-05-25,,"Esaminato in aula e approvato, con modificazioni, il 25 maggio 2022."
22G00103,assegnazione,camera,2021-10-28,3 commissione (affari esteri e comunitari),"Assegnato alla 3 commissione (affari esteri e comunitari), in sede referente, il 28 ottobre 2021, con i pareri delle commissioni 1 (affari costituzionali, della Presidenza del Consiglio e interni), 2 (giustizia), 5 (bilancio, tesoro e programmazione), 6 (finanze), 7 (cultura, scienza e istruzione), 8 (ambiente, territorio e lavori pubblici), 11 (lavoro pubblico e privato) e 13 (agricoltura)."
22G00103,esame_commissione,camera,2021-11-30,3 commissione (affari esteri e comunitari),"Esaminato dalla 3 commissione (affari esteri e comunitari), in sede referente, il 30 novembre 2021 e il 19 gennaio 2022."
22G00103,esame_aula,camera,2022-03-16,,Esaminato in aula l'8 marzo 2022 e approvato il 16 marzo 2022.
22G00103,approvazione,camera,2022-03-16,,Esaminato in aula l'8 marzo 2022 e approvato il 16 marzo 2022.
22G00103,assegnazione,senato,2022-03-23,3 commissione (affari esteri,"Senato della Repubblica (atto numero 2561): Assegnato alla 3 commissione (affari esteri, emigrazione), in sede referente, il 23 marzo 2022, con i pareri delle commissioni 1ª (affari costituzionali), 2ª (giustizia), 5ª (bilancio), 6ª (finanze e tesoro), 7ª (istruzione pubblica, beni culturali), 9ª (agricoltura e produzione agroalimentare), 11ª (lavoro pubblico e privato, previdenza sociale) e 13ª (territorio, ambiente, beni ambientali)."
22G00103,esame_commissione,senato,2022-04-05,3 commissione (affari esteri,"Esaminato dalla 3 commissione (affari esteri, emigrazione), in sede referente, il 5 aprile 2022 e il 3 maggio 2022."
22G00103,esame_aula,senato,2022-07-05,,Esaminato in aula e approvato definitivamente il 5 luglio 2022.
22G00103,approvazione,senato,2022-07-05,,Esaminato in aula e approvato definitivamente il 5 luglio 2022.
22G00102,assegnazione,camera,2022-01-14,3 commissione (Affari esteri e comunitari),"Camera dei deputati (atto numero 3441): Assegnato alla 3 commissione (Affari esteri e comunitari), in sede referente, il 14 gennaio 2022, con i pareri delle commissioni 1 (Affari costituzionali, della Presidenza del Consiglio e interni), 2 (Giustizia), 5 (Bilancio e tesoro), 6 (Finanze), 7 (Cultura, scienza e istruzione) e 11 (Lavoro pubblico e privato)."
22G00102,esame_commissione,camera,2022-03-22,3 commissione (Affari esteri e comunitari),"Esaminato dalla 3 commissione (Affari esteri e comunitari), in sede referente, l'8 febbraio 2022 e il 22 marzo 2022."
22G00102,esame_aula,camera,2022-05-02,,"Esaminato in aula il 2 maggio 2022 e approvato, con modificazioni, il 5 maggio 2022."
22G00102,approvazione,camera,2022-05-05,,"Esaminato in aula il 2 maggio 2022 e approvato, con modificazioni, il 5 maggio 2022."
22G00102,assegnazione,senato,2021-09-09,3 commissione (Affari esteri,"Assegnato alla 3 commissione (Affari esteri, emigrazione), in sede referente, il 9 settembre 2021, con i pareri delle commissioni 1ª (Affari costituzionali), 2ª (Giustizia), 5ª (Bilancio), 7ª (Istruzione pubblica, beni culturali), 11ª (Lavoro pubblico e privato, previdenza sociale) e 14ª (Politiche dell'Unione europea)."
22G00102,esame_commissione,senato,2021-10-12,3 commissione (Affari esteri,"Esaminato dalla 3 commissione (Affari esteri, emigrazione), in sede referente, il 12 ottobre 2021 e il 10 novembre 2021."
22G00102,assegnazione,senato,2022-05-23,3 commissione (Affari esteri,"Senato della Repubblica (atto numero 2342-B): Assegnato alla 3 commissione (Affari esteri, emigrazione), in sede referente, il 23 maggio 2022, con il parere della commissione 5ª (Bilancio)."
22G00102,esame_commissione,senato,2022-06-28,3 commissione (Affari esteri e comunitari),"Esaminato dalla 3 commissione (Affari esteri e comunitari), in sede referente, il 14 e il 28 giugno 2022."
22G00102,esame_aula,senato,2022-07-05,,"Esaminato in aula e approvato, definitivamente, il 5 luglio 2022."
22G00102,approvazione,senato,2022-07-05,,"Esaminato in aula e approvato, definitivamente, il 5 luglio 2022."
22G00101,assegnazione,camera,2020-12-17,3 commissione (affari esteri e comunitari),"Assegnato alla 3 commissione (affari esteri e comunitari), in sede referente, il 17 dicembre 2020, con i pareri delle commissioni 1 (affari costituzionali, della Presidenza del Consiglio e interni), 5 (bilancio, tesoro e programmazione), 7 (cultura, scienza e istruzione), 8 (ambiente, territorio e lavori pubblici), 10 (attività produttive, commercio, turismo), 12 (affari sociali), 13 (agricoltura) XIV (politiche dell'Unione europea) e per le questioni regionali."
22G00101,esame_commissione,camera,2021-04-07,3 commissione (affari esteri e comunitari),"Esaminato dalla 3 commissione (affari esteri e comunitari), in sede referente, il 7 aprile 2021, l'11 maggio 2021 e il 4 agosto 2021."
22G00101,esame_aula,camera,2022-03-16,,Esaminato in aula l'8 marzo 2022 e approvato il 16 marzo 2022.
22G00101,approvazione,camera,2022-03-16,,Esaminato in aula l'8 marzo 2022 e approvato il 16 marzo 2022.
22G00101,assegnazione,senato,2022-03-23,3 commissione (affari esteri,"Senato della Repubblica (atto numero 2560): Assegnato alla 3 commissione (affari esteri, emigrazione), in sede referente, il 23 marzo 2022, con i pareri delle commissioni 1ª (affari costituzionali), 2ª (giustizia), 5ª (bilancio), 7ª (istruzione pubblica, beni culturali), 9ª (agricoltura e produzione agroalimentare), 10ª (industria, commercio, turismo), 12ª (igiene e sanità) 13ª (territorio, ambiente, beni ambientali), 14ª (politiche dell'Unione europea) e per le questioni regionali."
22G00101,esame_commissione,senato,2022-04-05,3 commissione (affari esteri,"Esaminato dalla 3 commissione (affari esteri, emigrazione), in sede referente, il 5 aprile 2022 e il 25 maggio 2022."
22G00101,esame_aula,senato,2022-07-05,,Esaminato in aula e approvato definitivamente il 5 luglio 2022.
22G00101,approvazione,senato,2022-07-05,,Esaminato in aula e approvato definitivamente il 5 luglio 2022.
22G00104,assegnazione,camera,2022-05-17,commissioni riunite 5 (Bilancio,"Assegnato alle commissioni riunite 5 (Bilancio, tesoro e programmazione) e 6 (Finanze), in sede referente, il 17 maggio 2022, con i pareri del Comitato per la legislazione e delle commissioni 1 (Affari costituzionali, della Presidenza del Consiglio e interni), 2 (Giustizia), 3 (Affari esteri e comunitari), 4 (Difesa), 7 (Cultura, scienza e istruzione), 8 (Ambiente, territorio e lavori pubblici), 9 (Trasporti, poste, telecomunicazioni), 10 (Attività produttive, commercio e turismo), 11 (Lavoro pubblico e privato), 12 (Affari sociali), 13 (Agricoltura), XIV (Politiche dell'Unione europea) e per le questioni regionali."
22G00104,esame_commissione,camera,2022-06-30,commissioni riunite 5 (Bilancio,"Esaminato dalle commissioni riunite 5 (Bilancio, tesoro e programmazione) e Tesoro e 6 (Finanze), in sede referente, il 7, il 13, il 22, il 28, il 29 e il 30 giugno 2022."
22G00104,esame_aula,camera,2022-07-07,,"Esaminato in aula il 4, il 5, il 6 e il 7 luglio 2022; approvato l'11 luglio 2022."
22G00104,esame_commissione,senato,2022-07-13,5 commissione (Bilancio),"Esaminato dalla 5 commissione (Bilancio), in sede referente, il 12 e il 13 luglio 2022."
22G00104,esame_aula,senato,2022-07-14,,Esaminato in aula e approvato definitamente il 14 luglio 2022.
22G00104,approvazione,senato,2022-07-14,,Esaminato in aula e approvato definitamente il 14 luglio 2022.
22G00100,esame_commissione,camera,2022-01-19,3 commissione (affari esteri e comunitari),"Esaminato dalla 3 commissione (affari esteri e comunitari), in sede referente, il 19 gennaio 2022, l'8 febbraio 2022 e il 18 maggio 2022."
22G00100,esame_aula,camera,2022-05-23,,Esaminato in aula il 23 maggio 2022 e approvato il 25 maggio 2022.
22G00100,approvazione,camera,2022-05-25,,Esaminato in aula il 23 maggio 2022 e approvato il 25 maggio 2022.
22G00100,assegnazione,senato,2022-05-28,3 commissione (affari esteri,"Senato della Repubblica (atto numero 2632): Assegnato alla 3 commissione (affari esteri, emigrazione), in sede referente, il 28 maggio 2022, con i pareri delle commissioni 1ª (affari costituzionali), 2ª (giustizia), 4ª (difesa), 5ª (bilancio), 6ª (finanze e tesoro), 7ª (istruzione pubblica, beni culturali), 8ª (lavori pubblici, comunicazioni), 9ª (agricoltura e produzione agroalimentare), 10ª (industria, commercio e turismo), 11ª (lavoro pubblico e privato, previdenza sociale), 12ª (igiene e sanità), 13ª (territorio, ambiente, beni ambientali), 14ª (politiche dell'Unione europea) e per le questioni regionali."
22G00100,esame_commissione,senato,2022-06-28,3 commissione (affari esteri,"Esaminato dalla 3 commissione (affari esteri, emigrazione), in sede referente, il 14 e il 28 giugno 2022."
22G00100,esame_aula,senato,2022-07-05,,Esaminato in aula e approvato definitivamente il 5 luglio 2022.
22G00100,approvazione,senato,2022-07-05,,Esaminato in aula e approvato definitivamente il 5 luglio 2022.
22G00092,assegnazione,camera,2022-05-04,1 Commissione (Affari costituzionali,"Assegnato alla 1 Commissione (Affari costituzionali, della Presidenza del Consiglio e Interni), in sede referente, il 4 maggio 2022, con i pareri del Comitato per la legislazione e delle Commissioni 2 (Giustizia), 3 (Affari esteri e comunitari), 5 (Bilancio, tesoro e programmazione), 12 (Affari sociali) e per le Questioni regionali."
22G00092,esame_commissione,camera,2022-05-31,1 Commissione (Affari costituzionali,"Esaminato dalla 1 Commissione (Affari costituzionali, della Presidenza del Consiglio e Interni), in sede referente, il 19, il 26, il 30 e il 31 maggio 2022; il 15 giugno 2022."
22G00092,esame_aula,camera,2022-06-22,,Esaminato in Aula il 20 e il 22 giugno 2022; approvato il 23 giugno 2022.
22G00092,approvazione,camera,2022-06-23,,Esaminato in Aula il 20 e il 22 giugno 2022; approvato il 23 giugno 2022.
22G00092,assegnazione,senato,2022-06-23,1 Commissione (Affari costituzionali),"Senato della Repubblica (atto numero 2653): Assegnato alla 1 Commissione (Affari costituzionali), in sede referente, il 23 giugno 2022, con i pareri delle Commissioni 2ª (Giustizia), 3ª (Affari esteri, emigrazione), 5ª (Bilancio), 12ª (Igiene e sanità) e per le Questioni regionali."
22G00092,esame_commissione,senato,2022-06-28,1 Commissione (Affari costituzionali),"Esaminato dalla 1 Commissione (Affari costituzionali), in sede referente, il 28 giugno 2022."
22G00092,esame_aula,senato,2022-06-28,,Esaminato in Aula e approvato definitivamente il 28 giugno 2022.
22G00092,approvazione,senato,2022-06-28,,Esaminato in Aula e approvato definitivamente il 28 giugno 2022.
22G00091,assegnazione,camera,2022-06-23,Commissioni riunite 5 (Bilancio,"Camera dei deputati (atto numero 3656): Assegnato alle Commissioni riunite 5 (Bilancio, tesoro e programmazione) e 11 (Lavoro pubblico e privato), in sede referente, il 23 giugno 2022, con i pareri del Comitato per la legislazione e delle Commissioni 1 (Affari Costituzionali, della Presidenza del Consiglio e Interni), 2 (Giustizia), 3 (Affari esteri e comunitari), 4 (Difesa), 6 (Finanze), 7 (Cultura, scienza e istruzione), 8 (Ambiente, territorio e lavori pubblici), 9 (Trasporti, poste e telecomunicazioni), 10 (Attività produttive, commercio e turismo), 12 Commissione (Affari sociali), 13 (Agricoltura), XIV (Politiche dell'Unione europea) e per le Questioni regionali."
22G00091,esame_commissione,camera,2022-06-24,Commissioni riunite 5 (Bilancio,"Esaminato dalle Commissioni riunite 5 (Bilancio, tesoro e programmazione) e 11 (Lavoro pubblico e privato), in sede referente, il 23 e il 24 giugno 2022."
22G00091,esame_aula,camera,2022-06-28,,Esaminato in Aula il 27 e il 28 giugno 2022; approvato definitivamente il 29 giugno 2022.
22G00091,approvazione,camera,2022-06-29,,Esaminato in Aula il 27 e il 28 giugno 2022; approvato definitivamente il 29 giugno 2022.
22G00091,assegnazione,senato,2022-05-02,Commissioni riunite 1ª (Affari costituzionali) e 7ª (Istruzione pubblica,"Assegnato alle Commissioni riunite 1ª (Affari costituzionali) e 7ª (Istruzione pubblica, beni culturali) in sede referente, il 2 maggio 2022, con i pareri delle Commissioni 2ª (Giustizia), 3ª (Affari esteri, emigrazione), 4ª (Difesa), 5ª (Bilancio), 6ª (Finanze e Tesoro), 8ª (Lavori pubblici, comunicazioni), 9ª (Agricoltura e produzione agroalimentare), 10ª (Industria, commercio, turismo), 11ª (Lavoro pubblico e privato, previdenza sociale), 12ª (Igiene e sanità), 13ª (Territorio, ambiente, beni ambientali), 14ª (Politiche dell'Unione europea) e per le Questioni regionali."
