name,detail_link,dati_anagrafici,gruppo,gruppi,legislatura
VIESPOLI Pasquale,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=17806,,,Gruppo Il Popolo della Libertà : Membro dal 29 aprile 2008 al 1 agosto 2010; Gruppo Futuro e Libertà per l'Italia : Membro dal 2 agosto 2010 al 28 settembre 2010 Presidente dal 29 settembre 2010 al 1 marzo 2011; Gruppo Coesione Nazionale : Presidente dal 2 marzo 2011 al 14 marzo 2013 (dal 24 febbraio 2012 il Gruppo assume la denominazione Coesione Nazionale (Grande Sud-Sì Sindaci-Popolari d'Italia Domani-Il Buongoverno-Fare Italia)),16
VILLARI Riccardo,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=10369,,,Gruppo Partito Democratico : Membro dal 6 maggio 2008 al 3 dicembre 2008; Gruppo Misto : Membro dal 4 dicembre 2008 al 1 marzo 2011; Gruppo Coesione Nazionale : Vicepresidente dal 2 marzo 2011 al 9 maggio 2012 (dal 24 febbraio 2012 il Gruppo assume la denominazione Coesione Nazionale (Grande Sud-Sì Sindaci-Popolari d'Italia Domani-Il Buongoverno-Fare Italia)) Membro dal 10 maggio 2012 al 14 marzo 2013,16
VIMERCATI Luigi,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=23259,,,Gruppo Partito Democratico : Membro dal 6 maggio 2008 al 14 marzo 2013,16
VITA Vincenzo Maria,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=4583,,,Gruppo Partito Democratico : Membro dal 6 maggio 2008 al 14 marzo 2013,16
VITALI Walter,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=17660,,,Gruppo Partito Democratico : Membro dal 6 maggio 2008 al 14 marzo 2013,16
VIZZINI Carlo,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2518,,,"Gruppo Il Popolo della Libertà : Membro dal 29 aprile 2008 al 3 novembre 2011; Gruppo Unione di Centro, SVP e Autonomie (UnioneValdôtaine, MAIE, VersoNord, Movimento Repubblicani Europei, Partito Liberale Italiano) : Membro dal 4 novembre 2011 al 14 marzo 2013 (dal 10 novembre 2011 il Gruppo assume la denominazione Unione di Centro, SVP e Autonomie (Union Valdôtaine, MAIE, Verso Nord, Movimento Repubblicani Europei, Partito Liberale Italiano, Partito Socialista Italiano))",16
ZANDA Luigi,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=20658,,,Gruppo Partito Democratico : Vicepresidente Vicario dal 6 maggio 2008 al 14 marzo 2013,16
ZANETTA Valter,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=17810,,,Gruppo Il Popolo della Libertà : Membro dal 6 maggio 2008 al 14 marzo 2013,16
ZANOLETTI Tomaso,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2547,,,Gruppo Il Popolo della Libertà : Membro dal 31 marzo 2009 al 14 marzo 2013,16
ZAVOLI Sergio,https://www.senato.it/legislature/16/composizione/senatori/elenco-alfabetico/scheda-attivita?did=17663,,,Gruppo Partito Democratico : Membro dal 6 maggio 2008 al 14 marzo 2013,16
ABBADO Claudio,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=30509,,,Gruppo Misto : Membro dal 4 settembre 2013 al 20 gennaio 2014,17
AIELLO Piero,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29033,,,Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 14 novembre 2013; Gruppo Nuovo Centrodestra : Membro dal 15 novembre 2013 al 22 marzo 2018 (dal 9 maggio 2017 il Gruppo assume la denominazione Alternativa Popolare - Centristi per l'Europa - NCD),17
AIROLA Alberto,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29034,,,Gruppo Movimento 5 Stelle : Membro dal 19 marzo 2013 al 15 ottobre 2014 Presidente dal 16 ottobre 2014 al 15 gennaio 2015 Membro dal 16 gennaio 2015 al 22 marzo 2018,17
ALBANO Donatella,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29035,,,Gruppo Partito Democratico : Membro dal 19 marzo 2013 al 22 marzo 2018,17
ALBERTI CASELLATI Maria Elisabetta,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=32,,,Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 25 settembre 2014 (dal 20 novembre 2013 il Gruppo assume la denominazione Forza Italia-Il Popolo della Libertà XVII Legislatura),17
ALBERTINI Gabriele,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29036,,,Gruppo Scelta Civica per l'Italia : Membro dal 19 marzo 2013 al 3 marzo 2014 (dal 27 novembre 2013 il Gruppo assume la denominazione Per l'Italia); Gruppo Nuovo Centrodestra : Membro dal 4 marzo 2014 al 22 marzo 2018 (dal 9 maggio 2017 il Gruppo assume la denominazione Alternativa Popolare - Centristi per l'Europa - NCD),17
ALICATA Bruno,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=25271,,,Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 22 marzo 2018 (dal 20 novembre 2013 il Gruppo assume la denominazione Forza Italia-Il Popolo della Libertà XVII Legislatura),17
AMATI Silvana,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=22706,,,Gruppo Partito Democratico : Membro dal 19 marzo 2013 al 22 marzo 2018,17
AMIDEI Bartolomeo,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=31010,,,Gruppo Forza Italia-Il Popolo della Libertà XVII Legislatura : Membro dal 26 settembre 2014 al 9 ottobre 2017; Gruppo Misto : Membro dal 10 ottobre 2017 al 22 marzo 2018,17
AMORUSO Francesco Maria,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=63,,,Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 21 settembre 2015 (dal 20 novembre 2013 il Gruppo assume la denominazione Forza Italia-Il Popolo della Libertà XVII Legislatura); Gruppo Alleanza Liberalpopolare-Autonomie : Membro dal 22 settembre 2015 al 22 marzo 2018 (dal 5 gennaio 2018 il Gruppo assume la denominazione ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)),17
ANDREOTTI Giulio,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=74,,,"Gruppo Per le Autonomie (SVP, UV, PATT, UPT) - PSI : Membro dal 19 marzo 2013 al 6 maggio 2013",17
ANGIONI Ignazio,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29037,,,Gruppo Partito Democratico : Membro dal 19 marzo 2013 al 22 marzo 2018,17
ANITORI Fabiola,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29038,,,"Gruppo Movimento 5 Stelle : Membro dal 19 marzo 2013 al 27 giugno 2013; Gruppo Misto : Membro dal 28 giugno 2013 al 15 dicembre 2014 (Gruppo Azione Popolare, dal 10 ottobre 2013 al 16 giugno 2014) ( dal 6 novembre 2013 la componente assume la denominazione Gruppo Azione Partecipazione popolare ); Gruppo Area Popolare (NCD-UDC) : Membro dal 16 dicembre 2014 al 22 marzo 2018 (dal 9 maggio 2017 il Gruppo assume la denominazione Alternativa Popolare - Centristi per l'Europa - NCD)",17
ARACRI Francesco,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=25568,,,"Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 24 maggio 2017 (dal 20 novembre 2013 il Gruppo assume la denominazione Forza Italia-Il Popolo della Libertà XVII Legislatura); Gruppo Federazione della Libertà (Idea-Popolo e Libertà, PLI) : Membro dal 25 maggio 2017 al 22 marzo 2018",17
ARRIGONI Paolo,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29039,,,Gruppo Lega Nord e Autonomie : Membro dal 19 marzo 2013 al 22 marzo 2018,17
ASTORRE Bruno,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29040,,,Gruppo Partito Democratico : Membro dal 19 marzo 2013 al 22 marzo 2018,17
AUGELLO Andrea,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=22707,,,"Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 14 novembre 2013; Gruppo Nuovo Centrodestra : Membro dal 15 novembre 2013 al 20 dicembre 2015 (dall'11 dicembre 2014 il Gruppo assume la denominazione Area Popolare (NCD-UDC)); Gruppo Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Federazione dei Verdi, Moderati, Movimento Base Italia, Idea) : Membro dal 21 dicembre 2015 al 24 maggio 2016 (dal 10 maggio 2016 il Gruppo assume la denominazione Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Alternativa per l'Italia, Euro-Exit, M.P.L. - Movimento politico Libertas)); Gruppo Conservatori e Riformisti : Membro dal 25 maggio 2016 al 1 aprile 2017; Gruppo Misto : Membro dal 2 aprile 2017 all'11 aprile 2017; Gruppo Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia) : Membro dal 12 aprile 2017 al 24 maggio 2017 (dal 16 maggio 2017 il Gruppo assume la denominazione Grandi Autonomie e Libertà (Direzione Italia, Idea, Grande Sud, Moderati, M.P.L. - Movimento politico Libertas, Riscossa Italia, Euro-Exit)); Gruppo Federazione della Libertà (Idea-Popolo e Libertà, PLI) : Membro dal 25 maggio 2017 al 22 marzo 2018",17
AURICCHIO Domenico,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=30913,,,Gruppo Forza Italia-Il Popolo della Libertà XVII Legislatura : Membro dal 2 luglio 2014 al 21 settembre 2015; Gruppo Alleanza Liberalpopolare-Autonomie : Membro dal 22 settembre 2015 al 27 giugno 2017 (dal 7 dicembre 2016 il Gruppo assume la denominazione ALA - Scelta Civica per la Costituente Liberale e Popolare); Gruppo Forza Italia-Il Popolo della Libertà XVII Legislatura : Membro dal 28 giugno 2017 al 22 marzo 2018,17
AZZOLLINI Antonio,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=3923,,,Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 14 novembre 2013; Gruppo Nuovo Centrodestra : Membro dal 15 novembre 2013 al 3 agosto 2016 (dall'11 dicembre 2014 il Gruppo assume la denominazione Area Popolare (NCD-UDC)); Gruppo Forza Italia-Il Popolo della Libertà XVII Legislatura : Membro dal 4 agosto 2016 al 22 marzo 2018,17
BARANI Lucio,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=22863,,,"Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 19 marzo 2013; Gruppo Grandi Autonomie e Libertà : Membro dal 20 marzo 2013 al 28 luglio 2015 (dal 17 giugno 2015 il Gruppo assume la denominazione Grandi Autonomie e Libertà (Grande Sud, Movimento per le Autonomie, Nuovo PSI, Popolari per l'Italia, Italia dei Valori, Vittime della Giustizia e del Fisco, Federazione dei Verdi)); Gruppo Alleanza Liberalpopolare-Autonomie : Presidente dal 29 luglio 2015 al 22 marzo 2018 (dal 5 gennaio 2018 il Gruppo assume la denominazione ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano))",17
BAROZZINO Giovanni,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29041,,,Gruppo Misto : Membro dal 19 marzo 2013 al 22 marzo 2018 (Sinistra Ecologia e Libertà) ( dal 3 marzo 2016 la componente assume la denominazione Sinistra Italiana - Sinistra Ecologia Libertà ) ( dal 19 dicembre 2017 la componente assume la denominazione Sinistra Italiana - Sinistra Ecologia Libertà - Liberi e Uguali ),17
BATTISTA Lorenzo,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29042,,,Gruppo Movimento 5 Stelle : Membro dal 19 marzo 2013 al 9 gennaio 2014 Segretario dal 10 gennaio 2014 al 26 febbraio 2014; Gruppo Misto : Membro dal 27 febbraio 2014 al 10 settembre 2014 (Italia Lavori in Corso); Gruppo Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE : Membro dall'11 settembre 2014 al 22 marzo 2017; Gruppo Articolo 1 - Movimento democratico e progressista : Membro dal 23 marzo 2017 al 22 marzo 2018 (dal 13 dicembre 2017 il Gruppo assume la denominazione Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali),17
BELLOT Raffaela,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29043,,,"Gruppo Lega Nord e Autonomie : Membro dal 19 marzo 2013 al 25 marzo 2015; Gruppo Misto : Membro dal 26 marzo 2015 al 21 dicembre 2017 (Federalismo Autonomie e Libertà, fino al 21 luglio 2015) - dal 22 luglio 2015 al 21 dicembre 2017 appartiene alla componente Fare!; Gruppo Noi con l'Italia : Membro dal 22 dicembre 2017 al 22 marzo 2018",17
BENCINI Alessandra,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29044,,,"Gruppo Movimento 5 Stelle : Membro dal 19 marzo 2013 al 6 marzo 2014; Gruppo Misto : Membro dal 7 marzo 2014 al 22 marzo 2018 (Italia Lavori in Corso, dal 15 maggio 2014 al 13 novembre 2014) - dal 6 agosto 2015 al 21 dicembre 2017 appartiene alla componente Italia dei valori",17
BERGER Hans,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29045,,,"Gruppo Per le Autonomie (SVP, UV, PATT, UPT) - PSI : Segretario dal 19 marzo 2013 al 22 marzo 2018 (dal 10 luglio 2013 il Gruppo assume la denominazione Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE)",17
BERLUSCONI Silvio,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=227,,,Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 27 novembre 2013 (dal 20 novembre 2013 il Gruppo assume la denominazione Forza Italia-Il Popolo della Libertà XVII Legislatura),17
BERNINI Anna Maria,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=25558,,,Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 24 novembre 2013 (dal 20 novembre 2013 il Gruppo assume la denominazione Forza Italia-Il Popolo della Libertà XVII Legislatura) Vicepresidente Vicario dal 25 novembre 2013 al 22 marzo 2018,17
BERTACCO Stefano,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=31009,,,Gruppo Forza Italia-Il Popolo della Libertà XVII Legislatura : Membro dal 26 settembre 2014 al 5 settembre 2017; Gruppo Misto : Membro dal 6 settembre 2017 al 22 marzo 2018 (Fratelli d'Italia-Alleanza Nazionale),17
BERTOROTTA Ornella,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29046,,,Gruppo Movimento 5 Stelle : Membro dal 19 marzo 2013 al 12 settembre 2016 Vicepresidente Vicario dal 13 settembre 2016 al 19 dicembre 2016 Membro dal 20 dicembre 2016 al 22 marzo 2018,17
BERTUZZI Maria Teresa,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=25226,,,Gruppo Partito Democratico : Membro dal 19 marzo 2013 al 22 marzo 2018,17
BIANCO Amedeo,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29047,,,Gruppo Partito Democratico : Membro dal 19 marzo 2013 al 22 marzo 2018,17
BIANCONI Laura,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=17552,,,Gruppo Misto : Membro dal 19 marzo 2013 al 19 marzo 2013; Gruppo Grandi Autonomie e Libertà : Membro dal 20 marzo 2013 al 14 novembre 2013; Gruppo Nuovo Centrodestra : Presidente pro tempore dal 15 novembre 2013 al 21 novembre 2013 Vicepresidente Vicario dal 22 novembre 2013 al 4 marzo 2015 (dall'11 dicembre 2014 il Gruppo assume la denominazione Area Popolare (NCD-UDC)) Vicepresidente dal 5 marzo 2015 al 19 luglio 2016 Presidente dal 20 luglio 2016 al 22 marzo 2018 (dal 9 maggio 2017 il Gruppo assume la denominazione Alternativa Popolare - Centristi per l'Europa - NCD),17
BIGNAMI Laura,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29048,,,Gruppo Movimento 5 Stelle : Membro dal 19 marzo 2013 al 6 marzo 2014; Gruppo Misto : Membro dal 7 marzo 2014 al 22 marzo 2018 (Movimento X),17
BILARDI Giovanni,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29049,,,"Gruppo Misto : Membro dal 19 marzo 2013 al 19 marzo 2013; Gruppo Grandi Autonomie e Libertà : Membro dal 20 marzo 2013 al 29 aprile 2013 Vicepresidente dal 30 aprile 2013 al 14 novembre 2013; Gruppo Nuovo Centrodestra : Membro dal 15 novembre 2013 al 24 maggio 2017 (dal 9 maggio 2017 il Gruppo assume la denominazione Alternativa Popolare - Centristi per l'Europa - NCD); Gruppo Federazione della Libertà (Idea-Popolo e Libertà, PLI) : Membro dal 25 maggio 2017 al 22 marzo 2018",17
BISINELLA Patrizia,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=22551,,,"Gruppo Lega Nord e Autonomie : Membro dal 19 marzo 2013 al 25 marzo 2015; Gruppo Misto : Membro dal 26 marzo 2015 al 21 dicembre 2017 (Federalismo Autonomie e Libertà, fino al 21 luglio 2015) - dal 22 luglio 2015 al 21 dicembre 2017 appartiene alla componente Fare!; Gruppo Noi con l'Italia : Vicepresidente dal 22 dicembre 2017 al 22 marzo 2018",17
BITONCI Massimo,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=25556,,,Gruppo Lega Nord e Autonomie : Presidente dal 19 marzo 2013 al 2 luglio 2014,17
BLUNDO Rosetta Enza,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29050,,,Gruppo Movimento 5 Stelle : Membro dal 19 marzo 2013 al 2 novembre 2015 Segretario dal 2 novembre 2015 al 2 febbraio 2016 Membro dal 2 febbraio 2016 al 22 marzo 2018,17
BOCCA Bernabo',https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29204,,,Gruppo Il Popolo della Libertà : Membro dal 19 marzo 2013 al 22 marzo 2018 (dal 20 novembre 2013 il Gruppo assume la denominazione Forza Italia-Il Popolo della Libertà XVII Legislatura),17
BOCCARDI Michele,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=31391,,,Gruppo Forza Italia-Il Popolo della Libertà XVII Legislatura : Membro dall'8 settembre 2015 al 22 marzo 2018,17
BOCCHINO Fabrizio,https://www.senato.it/legislature/17/composizione/senatori/elenco-alfabetico/scheda-attivita?did=29051,,,"Gruppo Movimento 5 Stelle : Membro dal 19 marzo 2013 al 26 febbraio 2014; Gruppo Misto : Membro dal 27 febbraio 2014 al 22 marzo 2018 (Italia Lavori in Corso, dal 15 maggio 2014 al 16 luglio 2015) - dal 17 luglio 2015 al 2 marzo 2016 appartiene alla componente L'Altra Europa con Tsipras - dal 3 marzo 2016 al 22 marzo 2018 appartiene alla componente Sinistra Italiana - Sinistra Ecologia Libertà ( dal 19 dicembre 2017 la componente assume la denominazione Sinistra Italiana - Sinistra Ecologia Libertà - Liberi e Uguali )",17
